ind,sexe,age,taille,poids
ind_6453,F,1,75.6,11.2
ind_6453,F,2.2,87.5,12.8
ind_6453,F,2.9,96.5,15.3
ind_6453,F,4,104.7,17.7
ind_6453,F,5,110.8,19.1
ind_6453,F,5.9,116.9,22.9
ind_6453,F,7,122.7,26.6
ind_6453,F,8,128.7,28.7
ind_6453,F,10.3,141.5,36.2
ind_6453,F,10.9,147.3,42.2
ind_6453,F,12,153.6,46.7
ind_6453,F,12.9,159.2,52.8
ind_6453,F,14,163.4,56.4
ind_6453,F,15.1,165.5,60.9
ind_6453,F,16,166.7,62.8
ind_6453,F,17,166.8,63.4
ind_6453,F,18.1,167,63.4
ind_6454,F,1.1,72.9,9.4
ind_6454,F,2.1,84.7,11.4
ind_6454,F,3.3,93.8,13.4
ind_6454,F,4.2,101.6,14.3
ind_6454,F,5.3,107.8,15.9
ind_6454,F,5.9,113.5,18.7
ind_6454,F,8.1,125.7,23
ind_6454,F,9,131.5,24.6
ind_6454,F,10.3,137.2,29.6
ind_6454,F,11,143.2,34.3
ind_6454,F,12,149.3,38.7
ind_6454,F,12.9,153.8,42.5
ind_6454,F,14,158,46.2
ind_6454,F,15,160,50.1
ind_6455,F,0.9,71.5,7.6
ind_6455,F,2,83.7,9.4
ind_6455,F,3,92.6,11.6
ind_6455,F,4.3,100.1,11
ind_6455,F,4.9,106.1,12.9
ind_6455,F,6,112,14.8
ind_6455,F,7.4,118,15.4
ind_6455,F,8.3,123.9,17.5
ind_6455,F,9.2,129.6,17.6
ind_6455,F,10.2,134.3,21.9
ind_6455,F,11,139.7,26.1
ind_6455,F,13,149.3,29.3
ind_6455,F,14.1,152.8,33.8
ind_6455,F,15.3,155.2,34.9
ind_6455,F,17.1,156.3,41
ind_6456,M,1.2,73.7,7.6
ind_6456,M,1.9,83.9,9.4
ind_6456,M,3,93.7,11.6
ind_6456,M,4,100,12.1
ind_6456,M,5.1,106.7,13.4
ind_6456,M,7.3,117.8,18.1
ind_6456,M,8.4,123.1,21.5
ind_6456,M,8.9,127.6,23.7
ind_6456,M,10,131.6,22.1
ind_6456,M,11,137.1,25.7
ind_6456,M,12,143,30.4
ind_6456,M,13.1,149.6,29.2
ind_6456,M,15.1,162.7,38
ind_6456,M,18.1,171.7,49.2
ind_6457,M,1.2,77.9,11.8
ind_6457,M,4,105,16.6
ind_6457,M,8,129.5,27.6
ind_6457,M,10.3,142.1,36.1
ind_6457,M,11.3,146.7,39.8
ind_6457,M,12.1,152.4,43.6
ind_6457,M,13,160.1,49.5
ind_6457,M,14,167.6,55.7
ind_6457,M,15.3,174.2,62.5
ind_6457,M,16,178.5,68.6
ind_6458,F,0.9,72.4,8.5
ind_6458,F,2.1,84.5,11.2
ind_6458,F,2.8,93,12.2
ind_6458,F,4.4,101.4,14.6
ind_6458,F,6,113,17.1
ind_6458,F,7.3,119,19.6
ind_6458,F,7.8,124.5,20.6
ind_6458,F,10,135.7,27.1
ind_6458,F,11,141.5,31.7
ind_6458,F,13,150.8,39.7
ind_6458,F,14,154.7,42.9
ind_6458,F,15,156.8,46.3
ind_6458,F,16.3,158.4,49.9
ind_6458,F,17,158.4,49.5
ind_6458,F,18.3,158.5,48.7
ind_6459,M,1,78.2,10.8
ind_6459,M,4.1,105.9,16.7
ind_6459,M,6.1,118.5,21.3
ind_6459,M,7.4,125.3,24.1
ind_6459,M,8,130.2,27.9
ind_6459,M,9.2,135.4,30
ind_6459,M,12,154,44.5
ind_6459,M,13.1,161.3,51.4
ind_6459,M,15.3,174.5,62.3
ind_6459,M,16.1,178.6,71.1
ind_6459,M,17.3,182.7,75.4
ind_6460,M,1.2,80,12.5
ind_6460,M,2.3,90.2,14.7
ind_6460,M,2.9,99.9,15.2
ind_6460,M,4.3,108.4,19.2
ind_6460,M,5,115.1,19.5
ind_6460,M,6,121.3,22.6
ind_6460,M,7,128.9,25.7
ind_6460,M,8,133.3,29.4
ind_6460,M,8.9,138.8,31.3
ind_6460,M,10.4,148.5,40.6
ind_6460,M,11,154.2,43.1
ind_6460,M,11.9,161.2,47.1
ind_6460,M,13.1,171.5,57.2
ind_6460,M,14.2,180.5,63
ind_6460,M,14.9,187.6,67
ind_6460,M,17,197.7,81.2
ind_6460,M,18,200.2,83.5
ind_6461,M,1.1,73.2,7.9
ind_6461,M,4,98.6,12.3
ind_6461,M,5,106,13.8
ind_6461,M,5.9,111.7,16.6
ind_6461,M,8.2,123.2,21.8
ind_6461,M,11.8,143.1,30.6
ind_6461,M,14,155.8,38.2
ind_6461,M,15.9,165.8,46.5
ind_6461,M,17.2,170.5,51.1
ind_6461,M,18,170.7,53.2
ind_6462,M,0.9,71.3,8.2
ind_6462,M,2.1,81.7,10.6
ind_6462,M,3,91.6,12.4
ind_6462,M,4,97.2,13.2
ind_6462,M,5,104.3,14.6
ind_6462,M,6.2,110.5,17.8
ind_6462,M,7,114.8,18.9
ind_6462,M,8.9,124.8,24
ind_6462,M,10,128.9,24.6
ind_6462,M,11,133.2,27.9
ind_6462,M,12.1,139.2,33.7
ind_6462,M,13,144.9,34.9
ind_6462,M,15,157.4,47
ind_6462,M,15.9,161.8,49.8
ind_6462,M,18.3,165.5,57.5
ind_6463,M,1,76.6,10
ind_6463,M,2.1,86.5,12.3
ind_6463,M,3,96.5,14
ind_6463,M,4.9,110.7,16.7
ind_6463,M,6.2,116.7,20.5
ind_6463,M,7,123,22.5
ind_6463,M,8.3,128,26.8
ind_6463,M,9,132.8,28
ind_6463,M,10.4,139.2,32.6
ind_6463,M,11,144,35.1
ind_6463,M,12.1,150,40.4
ind_6463,M,12.9,157.2,44.8
ind_6463,M,14.1,164.2,51.4
ind_6463,M,15.1,170.1,56.4
ind_6463,M,16.4,174.4,63.2
ind_6464,M,1.3,75.5,11.2
ind_6464,M,2,85.2,12.3
ind_6464,M,5.1,109.2,17.8
ind_6464,M,6.2,115.4,21.1
ind_6464,M,7,121,23.1
ind_6464,M,8,125.9,26.6
ind_6464,M,9.1,130.9,28.8
ind_6464,M,11,141.2,36.1
ind_6464,M,12,147.3,41
ind_6464,M,13,153.9,46.4
ind_6464,M,14,160.8,52.5
ind_6464,M,14.8,166.7,57
ind_6464,M,16.3,171.1,65.2
ind_6464,M,17.3,175.1,69
ind_6464,M,18.2,176.2,71.6
ind_6465,F,1,73.7,8.1
ind_6465,F,1.9,85.6,9.9
ind_6465,F,4.2,102.9,12.2
ind_6465,F,4.9,108.6,13.1
ind_6465,F,6,114.7,15.5
ind_6465,F,9.1,132.7,18.9
ind_6465,F,10,138.5,22.6
ind_6465,F,13,155.3,33.5
ind_6465,F,14,159.3,36
ind_6465,F,15,161.4,37.8
ind_6465,F,18,162.4,41.4
ind_6466,F,2.4,87.1,13.3
ind_6466,F,3,96,14.6
ind_6466,F,3.9,104.3,16.7
ind_6466,F,4.9,110.5,18
ind_6466,F,6.3,116.5,21.8
ind_6466,F,7.3,NA,24.8
ind_6466,F,8,128.5,26.7
ind_6466,F,9.2,134.5,29.1
ind_6466,F,13,158.2,48.7
ind_6466,F,14.1,162.5,52.8
ind_6466,F,16.2,165.7,58.5
ind_6466,F,17.1,165.9,59.5
ind_6466,F,17.8,166,58.9
ind_6467,F,1.3,75.9,10.6
ind_6467,F,2.9,97.1,14.9
ind_6467,F,4.2,105.3,16.9
ind_6467,F,4.9,111.5,18.7
ind_6467,F,6.3,117.7,21.6
ind_6467,F,7,123.6,25.3
ind_6467,F,8.1,129.5,27.6
ind_6467,F,9,135.6,29.9
ind_6467,F,12.2,154.3,45.6
ind_6467,F,13.1,160.7,51.3
ind_6467,F,14.3,165,55.1
ind_6467,F,15.1,167.4,59.2
ind_6467,F,16,168.8,61.1
ind_6467,F,17.3,168.9,61.7
ind_6467,F,18.1,169.1,61.2
ind_6468,M,1.8,82.7,9.6
ind_6468,M,3.1,92.9,11.2
ind_6468,M,4,98.7,11.1
ind_6468,M,5.3,106,12.8
ind_6468,M,7.1,116.5,17.1
ind_6468,M,7.8,121,20.6
ind_6468,M,9,125.2,23
ind_6468,M,10.1,128.5,21.6
ind_6468,M,11.2,133.1,25.4
ind_6468,M,12,137.8,30.7
ind_6468,M,13.1,144.1,32.2
ind_6468,M,14.3,151.8,37.8
ind_6468,M,15,158.8,42.2
ind_6468,M,16,163.7,43.3
ind_6468,M,17.3,168.3,48.1
ind_6469,M,0.9,74.8,9.3
ind_6469,M,3,94.7,13.7
ind_6469,M,4,101.5,15.1
ind_6469,M,6,114.1,19.5
ind_6469,M,7.1,119.6,22.3
ind_6469,M,8.1,124.4,25.8
ind_6469,M,9,128.9,27.5
ind_6469,M,12.4,143.8,40.7
ind_6469,M,14.3,155.7,50.9
ind_6469,M,16.1,166,60.5
ind_6469,M,17,170.5,64.2
ind_6469,M,18,170.8,67.1
ind_6470,M,1.4,75.9,11.5
ind_6470,M,1.9,85.7,12
ind_6470,M,3,95.7,14.3
ind_6470,M,4.4,102.7,17.1
ind_6470,M,5,109.6,17.4
ind_6470,M,6.2,115.7,21
ind_6470,M,7.3,121.6,23.9
ind_6470,M,9,131.5,28.4
ind_6470,M,9.9,137.2,32
ind_6470,M,11.8,148,40.2
ind_6470,M,13.3,155.1,47
ind_6470,M,14,162.1,52.2
ind_6470,M,15,168.1,57.2
ind_6470,M,16.1,172,63.7
ind_6470,M,17.1,175.9,67.8
ind_6470,M,17.9,176.8,70.1
ind_6471,M,3,92.9,11.5
ind_6471,M,4.4,99.3,12.7
ind_6471,M,5.1,106.3,13.2
ind_6471,M,7.1,117.7,17.4
ind_6471,M,7.8,122.4,19.7
ind_6471,M,9.4,128.3,23.7
ind_6471,M,10,132.7,20.9
ind_6471,M,11.3,137.4,25.5
ind_6471,M,12.4,143.6,29.9
ind_6471,M,14,156.4,32.6
ind_6471,M,15.2,162.6,37.8
ind_6471,M,16.1,166.1,38.3
ind_6471,M,17,169.7,44.1
ind_6471,M,18.4,170.5,48.6
ind_6472,M,1,75,8.6
ind_6472,M,2,84.9,10.7
ind_6472,M,3,94.9,12.6
ind_6472,M,4,101.5,13.6
ind_6472,M,5.2,108.5,15.6
ind_6472,M,6,114.3,18.2
ind_6472,M,7.1,120,20.3
ind_6472,M,7.8,125,23
ind_6472,M,9,130,25.6
ind_6472,M,10.1,135.3,26.9
ind_6472,M,11.1,140.5,30.8
ind_6472,M,12.1,146.3,35.6
ind_6472,M,13.1,153.1,37.7
ind_6472,M,14.1,160.1,43.2
ind_6472,M,15.1,165.7,48
ind_6472,M,16.3,169.7,52.1
ind_6472,M,17,173.5,54.3
ind_6473,M,1,78.4,11.1
ind_6473,M,2,88.2,13.2
ind_6473,M,3.2,98.5,15.6
ind_6473,M,4.1,105.7,17.4
ind_6473,M,5.8,118.5,21
ind_6473,M,7,125.5,24.3
ind_6473,M,8,130.6,27.8
ind_6473,M,11.1,148.6,38.7
ind_6473,M,12.2,155.1,43.6
ind_6473,M,13,162.5,49.6
ind_6473,M,14.1,169.2,55.7
ind_6473,M,15.3,175.9,60.9
ind_6473,M,17.2,183.2,71.4
ind_6473,M,18,183.8,74.3
ind_6474,M,1.3,82,14.2
ind_6474,M,2,91.6,15.5
ind_6474,M,3,101.6,17.3
ind_6474,M,3.9,110.7,20
ind_6474,M,6.1,123.7,24.4
ind_6474,M,7.9,135.6,30.9
ind_6474,M,9.3,141,34.4
ind_6474,M,11,155.9,44.4
ind_6474,M,12.2,161,49.8
ind_6474,M,13.1,168.8,60.1
ind_6474,M,14.4,177.2,68.5
ind_6474,M,15,184.5,72.9
ind_6474,M,16,188.3,83.3
ind_6474,M,17,192.9,87.4
ind_6474,M,18.4,193.2,91.7
ind_6475,M,1,75.2,9.9
ind_6475,M,2,85.2,11.9
ind_6475,M,5.1,109,17.1
ind_6475,M,5.8,114.9,19.2
ind_6475,M,7.3,120.7,23.2
ind_6475,M,8.4,125.6,26.9
ind_6475,M,9.1,130.5,28
ind_6475,M,10.1,136.1,31.2
ind_6475,M,10.8,141.2,33.8
ind_6475,M,12.1,147.2,39.7
ind_6475,M,13.1,153.9,44.4
ind_6475,M,13.9,160.8,49.7
ind_6475,M,15.1,166.6,55.4
ind_6475,M,15.9,170.7,60.5
ind_6475,M,17.1,174.6,65
ind_6475,M,18,175.7,67.8
ind_6476,F,0.9,74.8,11.9
ind_6476,F,2.3,87.2,15.1
ind_6476,F,4.3,104.4,20.5
ind_6476,F,5.1,110.2,21.6
ind_6476,F,6.2,116.4,26.1
ind_6476,F,7.1,122.2,30.5
ind_6476,F,10.9,146.1,45.9
ind_6476,F,12,152.2,50.7
ind_6476,F,14,161.5,63.8
ind_6476,F,15.2,163.8,70.2
ind_6476,F,16.1,164.8,70.9
ind_6476,F,17.1,164.9,70.7
ind_6476,F,18.1,165,71.1
ind_6477,F,1.3,76.3,12.4
ind_6477,F,2.1,88.5,14.1
ind_6477,F,3.1,97.8,16.2
ind_6477,F,6,119.3,24.9
ind_6477,F,7.1,125.5,29.8
ind_6477,F,8,131.1,32.2
ind_6477,F,9,136.9,35.4
ind_6477,F,10,144.4,41.5
ind_6477,F,11.3,150.8,48.5
ind_6477,F,12,156.5,53
ind_6477,F,12.9,162.7,59.7
ind_6477,F,13.8,166.2,63.9
ind_6477,F,15.3,168,68.5
ind_6477,F,16.1,168.4,68.6
ind_6477,F,18.1,168.6,70.3
ind_6478,M,3.2,100,15.6
ind_6478,M,4,108.2,17.8
ind_6478,M,5.2,115,19.2
ind_6478,M,7,129,25.8
ind_6478,M,7.8,133.5,29.3
ind_6478,M,11,152.9,40.9
ind_6478,M,13.3,169.8,52.9
ind_6478,M,17.1,188.8,75.8
ind_6478,M,18.3,191.4,78.9
ind_6479,F,1.4,74.8,10.7
ind_6479,F,2.1,86.2,11.9
ind_6479,F,3.3,95.6,14.4
ind_6479,F,4,103,14.9
ind_6479,F,5.9,114.8,19.2
ind_6479,F,7,121,21.5
ind_6479,F,8.1,127.2,24.3
ind_6479,F,10.8,144.6,35.1
ind_6479,F,13.8,159.5,47.8
ind_6479,F,14.8,161.5,51.7
ind_6479,F,16.1,163.1,54.7
ind_6479,F,17,163,55.6
ind_6479,F,18,163.1,55.2
ind_6480,M,1,80.4,12.2
ind_6480,M,2.1,90.1,14.4
ind_6480,M,4,108.7,19.3
ind_6480,M,7.1,128.2,27.9
ind_6480,M,7.8,132.8,31.6
ind_6480,M,9.8,144.7,41.4
ind_6480,M,11.3,149.2,44.3
ind_6480,M,12.2,155.8,48.6
ind_6480,M,13.2,164.4,57.1
ind_6480,M,15,178.9,68.1
ind_6480,M,16.1,183.7,77.9
ind_6480,M,18.2,190.1,85.3
ind_6481,M,2.9,98.8,15.5
ind_6481,M,4.1,106.8,19
ind_6481,M,5.2,114,20.7
ind_6481,M,6.1,119.8,23.5
ind_6481,M,7,126.7,26.8
ind_6481,M,7.9,132.1,29.7
ind_6481,M,9,137.5,32.3
ind_6481,M,10.1,144.7,40.2
ind_6481,M,11.9,155.2,47.5
ind_6481,M,12.8,162.5,56.6
ind_6481,M,14,169.7,64.3
ind_6481,M,15.1,175.8,68.8
ind_6481,M,16,179.5,79.5
ind_6481,M,18,184.1,87.2
ind_6482,F,1.2,73.6,8.5
ind_6482,F,2.2,85.6,10.6
ind_6482,F,3.2,94.6,12.6
ind_6482,F,7,120.4,17.1
ind_6482,F,8,126.4,19.3
ind_6482,F,9,132.4,20.4
ind_6482,F,11.1,144.3,28.2
ind_6482,F,14,158.9,38.1
ind_6482,F,15,160.9,41.7
ind_6482,F,16,161.9,44.8
ind_6482,F,17,162,45.2
ind_6483,M,0.8,76.4,10
ind_6483,M,2,86.4,11.9
ind_6483,M,3.1,96.4,13.9
ind_6483,M,4,103.6,15.4
ind_6483,M,5,110.6,16.9
ind_6483,M,5.9,116.5,19.9
ind_6483,M,7,122.7,22.4
ind_6483,M,7.9,127.7,25.9
ind_6483,M,9.3,132.8,27.8
ind_6483,M,10.2,139,31.1
ind_6483,M,12,150.1,39.8
ind_6483,M,14.1,164.4,50.6
ind_6483,M,16,174.4,61.5
ind_6483,M,16.9,178.3,65.5
ind_6483,M,18,179.3,68.5
ind_6484,F,1.1,74.5,11.1
ind_6484,F,2.2,86.6,13.4
ind_6484,F,3,95.4,14.9
ind_6484,F,4,103.5,17.3
ind_6484,F,6,115.5,22.3
ind_6484,F,7.2,121.6,26.1
ind_6484,F,8.1,127.5,28.1
ind_6484,F,9.1,133.5,30.6
ind_6484,F,10.1,139.6,36
ind_6484,F,11.1,145.7,41.7
ind_6484,F,12,151.5,46.2
ind_6484,F,13,156.7,51.2
ind_6484,F,15,162.7,60
ind_6484,F,16,163.7,61.8
ind_6484,F,17.3,164,63.1
ind_6484,F,18,163.7,61.8
ind_6485,M,1.2,80.8,12.8
ind_6485,M,2,91.2,15.4
ind_6485,M,4.3,109.4,20.1
ind_6485,M,5.4,116.5,21.1
ind_6485,M,6.2,122.1,24.7
ind_6485,M,7.4,129.7,28.7
ind_6485,M,9.2,139.9,34.2
ind_6485,M,10,149.5,43.6
ind_6485,M,13,167.1,65.6
ind_6485,M,14.3,174.4,69.5
ind_6485,M,15,180.5,76.4
ind_6485,M,17.3,187.9,96.3
ind_6485,M,18.3,190.4,104.6
ind_6486,M,0.9,77.3,10
ind_6486,M,2.3,88.2,14.4
ind_6486,M,3,97.8,14.5
ind_6486,M,4,105.4,16.2
ind_6486,M,5.4,113.4,20.3
ind_6486,M,5.8,118.4,19.5
ind_6486,M,7,125.1,23.6
ind_6486,M,8.2,130.8,28.5
ind_6486,M,9,135.2,29.2
ind_6486,M,11.1,147.4,38.2
ind_6486,M,12,153.4,42.4
ind_6486,M,13.2,161.9,49.6
ind_6486,M,14,169.1,54
ind_6486,M,14.9,175.6,58.5
ind_6486,M,16.3,181.2,68.3
ind_6486,M,16.9,184.1,69.6
ind_6486,M,17.9,185,72.5
ind_6487,F,1.1,72.3,8.2
ind_6487,F,2.1,84.1,10.2
ind_6487,F,4.1,100.8,11.5
ind_6487,F,6,112.6,13.7
ind_6487,F,7.4,118.7,15.2
ind_6487,F,8.1,124.3,15.9
ind_6487,F,9.2,130.4,17.6
ind_6487,F,10,135.1,20.8
ind_6487,F,10.8,140.6,23.1
ind_6487,F,11.8,146.2,24.9
ind_6487,F,16,157,34.9
ind_6487,F,17.4,157.5,37.5
ind_6488,M,1,77.3,10.5
ind_6488,M,2.1,87.5,12.4
ind_6488,M,2.8,97.5,15
ind_6488,M,5,111.7,17.8
ind_6488,M,5.8,117.9,21.2
ind_6488,M,7,124.4,23.6
ind_6488,M,8.1,129.6,27
ind_6488,M,9,134.6,29.1
ind_6488,M,10,141.7,33.9
ind_6488,M,12,152.5,42.7
ind_6488,M,13,160.4,49
ind_6488,M,14,167.3,55.1
ind_6488,M,15.1,173.5,59.6
ind_6488,M,16.2,177.1,66.5
ind_6488,M,17.3,181.3,70.1
ind_6488,M,17.9,182.7,73.6
ind_6489,F,0.9,78,12.4
ind_6489,F,2.1,90.2,15.2
ind_6489,F,2.8,98.9,15.8
ind_6489,F,5.3,114.7,23.6
ind_6489,F,6.2,120.5,27.6
ind_6489,F,9.1,138.8,37.5
ind_6489,F,10.2,147.3,44.5
ind_6489,F,11,153.3,50.9
ind_6489,F,12.3,159,57
ind_6489,F,13.3,166.8,64.6
ind_6489,F,14.1,170.7,68.3
ind_6489,F,15,171.5,72.3
ind_6489,F,16,173.5,74.6
ind_6489,F,17.1,175.2,76.8
ind_6489,F,18,176.2,76
ind_6490,M,1.4,76,9.8
ind_6490,M,2,85.6,12.1
ind_6490,M,4,102.5,15.7
ind_6490,M,5,109.5,17.2
ind_6490,M,6,115.5,20.2
ind_6490,M,7,121.4,22.8
ind_6490,M,8.2,126.5,26.1
ind_6490,M,9.1,131.4,28.2
ind_6490,M,10.3,137.2,31.8
ind_6490,M,13,154.6,45.7
ind_6490,M,14.3,161.8,51.6
ind_6490,M,16.1,171.7,62.9
ind_6490,M,17,175.5,67
ind_6490,M,18,176.6,70
ind_6491,M,1,78.3,12
ind_6491,M,2,88.2,13.8
ind_6491,M,3,98.2,15.8
ind_6491,M,4.1,105.9,18.3
ind_6491,M,5,112.6,19.4
ind_6491,M,7.1,125.2,26.2
ind_6491,M,8.2,130.6,30.2
ind_6491,M,11.4,148.3,43.2
ind_6491,M,12.2,154.4,48.2
ind_6491,M,14.8,174.1,67.3
ind_6491,M,16,178.6,78.2
ind_6491,M,18.1,184.2,85.5
ind_6492,F,1.2,73.9,10.8
ind_6492,F,6,114.5,20.5
ind_6492,F,7.3,120.9,24.1
ind_6492,F,8,126.4,25.7
ind_6492,F,10,138.2,32.8
ind_6492,F,11,144.2,37.9
ind_6492,F,12.3,150.6,43.3
ind_6492,F,13.4,155.5,48.3
ind_6492,F,14,159.1,51.1
ind_6492,F,15,161.1,55.3
ind_6492,F,16,162.1,57.2
ind_6492,F,17.1,162.3,58.4
ind_6492,F,17.8,162.3,57.8
ind_6493,M,1.3,77.5,11.4
ind_6493,M,2.3,87.6,13.4
ind_6493,M,3.4,97.7,15.2
ind_6493,M,4,105.2,17.7
ind_6493,M,5.4,112.2,19
ind_6493,M,6,118.2,22.1
ind_6493,M,7,124.7,25.1
ind_6493,M,8.1,129.8,28.7
ind_6493,M,9,135,30.5
ind_6493,M,10.4,142.6,36.3
ind_6493,M,11.3,147.5,39.6
ind_6493,M,12,153.4,45.3
ind_6493,M,12.9,161.1,53.8
ind_6493,M,14.1,168.1,59.5
ind_6493,M,15,174.1,65.4
ind_6493,M,17.2,182.1,80.4
ind_6493,M,18,182.7,82.8
ind_6494,M,1,76.2,10.6
ind_6494,M,2,86.2,12.6
ind_6494,M,2.8,96.1,14.1
ind_6494,M,4,103.3,16.4
ind_6494,M,5,110.3,17.9
ind_6494,M,6,116.3,20.9
ind_6494,M,7.3,122.6,24.4
ind_6494,M,8.2,127.5,27.8
ind_6494,M,9.9,138.5,34
ind_6494,M,12,149.6,42.5
ind_6494,M,14.1,163.8,54.7
ind_6494,M,16.4,173.9,68.5
ind_6494,M,17.3,177.8,72.2
ind_6495,M,3.2,99.1,14.6
ind_6495,M,4,106.4,15.6
ind_6495,M,5,113.3,17.1
ind_6495,M,6,119.8,20.1
ind_6495,M,6.9,126,22.4
ind_6495,M,8,131.4,26.1
ind_6495,M,9.9,144,31.5
ind_6495,M,13,163.5,45.3
ind_6495,M,14,170.4,51.3
ind_6495,M,16.8,184.7,66
ind_6496,F,1.4,74.5,12
ind_6496,F,2.1,86.1,12.9
ind_6496,F,2.9,94.9,14.4
ind_6496,F,4.2,103.2,17.6
ind_6496,F,5,109,18.4
ind_6496,F,6.3,115.4,22.9
ind_6496,F,7.2,121.2,25.7
ind_6496,F,8,127,27.6
ind_6496,F,9.2,133.2,30.4
ind_6496,F,10.2,139.3,35.6
ind_6496,F,11.2,145.3,41
ind_6496,F,12,151.1,44.9
ind_6496,F,13.2,156.3,50.6
ind_6496,F,14,160.1,54.6
ind_6496,F,15.1,162.2,59.3
ind_6496,F,16.1,163.2,60.6
ind_6496,F,16.9,163.1,60.9
ind_6497,F,2,84.7,9.4
ind_6497,F,3.4,93.5,11.1
ind_6497,F,5.1,107.1,10.8
ind_6497,F,5.8,113.1,12.5
ind_6497,F,10.2,136.2,18.1
ind_6497,F,11.3,141.9,21.3
ind_6497,F,14.1,156.1,28.2
ind_6497,F,15.4,157.9,31.5
ind_6498,M,1.1,77.8,12.1
ind_6498,M,2.3,87.9,14.3
ind_6498,M,3,97.7,16.1
ind_6498,M,4.1,105.3,18.6
ind_6498,M,6.9,125,27
ind_6498,M,8,129.8,30.2
ind_6498,M,8.9,134.9,32.4
ind_6498,M,10.3,141.8,40
ind_6498,M,11.2,146.8,43.6
ind_6498,M,13.2,160.9,59.8
ind_6498,M,14,167.8,64.9
ind_6498,M,15.2,173.6,70.2
ind_6498,M,17,181.7,85.5
ind_6498,M,18,182.7,89.9
ind_6499,M,1,73.3,7.7
ind_6499,M,2.4,83.4,11.5
ind_6499,M,3.1,93.3,12.2
ind_6499,M,4,99.1,12.2
ind_6499,M,6,112.1,16.6
ind_6499,M,7.3,117.9,19.6
ind_6499,M,8.1,122.5,22.6
ind_6499,M,9.1,127.9,24.7
ind_6499,M,10.3,133.2,25.1
ind_6499,M,10.9,137.3,26.3
ind_6499,M,12.1,143.2,32.5
ind_6499,M,13.3,150.3,34.5
ind_6499,M,15,163.2,44
ind_6499,M,16,167.4,44.5
ind_6499,M,16.9,171,47.8
ind_6499,M,17.9,171.4,51.7
ind_6500,F,2.9,94.6,12.6
ind_6500,F,4.1,102.6,13.8
ind_6500,F,5.2,108.6,15.7
ind_6500,F,6.4,114.6,18.7
ind_6500,F,7,120.4,18
ind_6500,F,8.1,126.4,20.6
ind_6500,F,8.9,132.2,21.5
ind_6500,F,10,138.1,26.1
ind_6500,F,10.9,144.1,30
ind_6500,F,12.2,150.3,34.8
ind_6500,F,13,155,37.5
ind_6500,F,14.2,159,41.9
ind_6500,F,15.1,161.1,44.3
ind_6500,F,16.4,162.1,48.2
ind_6500,F,17,162,48
ind_6500,F,18.1,162.1,47.2
ind_6501,F,0.9,73.5,10.3
ind_6501,F,2.1,85.4,12.1
ind_6501,F,3,94.5,14.2
ind_6501,F,4.4,102.4,15.5
ind_6501,F,5,108.4,17.3
ind_6501,F,6,114.4,20.4
ind_6501,F,9.1,132.3,27.6
ind_6501,F,9.9,138.1,32.9
ind_6501,F,12,150.2,42.6
ind_6501,F,13,155,47.2
ind_6501,F,14,159,51.5
ind_6501,F,14.9,160.9,55.7
ind_6501,F,15.8,161.8,57.8
ind_6501,F,16.9,161.8,58.6
ind_6501,F,18.2,161.9,58.1
ind_6502,M,2,83.6,11.2
ind_6502,M,3,93.6,13.2
ind_6502,M,4.1,99.9,14.2
ind_6502,M,4.8,107.1,15.7
ind_6502,M,6,113.4,18.6
ind_6502,M,7,118.7,20.6
ind_6502,M,8.4,123.6,23.9
ind_6502,M,9.1,128.5,26.2
ind_6502,M,10,133.2,27.8
ind_6502,M,11.2,138.5,31.5
ind_6502,M,12,144.2,36.3
ind_6502,M,14,156.8,45.4
ind_6502,M,15,162.5,50.3
ind_6502,M,16.2,167,53.6
ind_6502,M,17.3,171.2,57.4
ind_6503,F,1,75.5,10.3
ind_6503,F,2,87.5,12.3
ind_6503,F,3.4,97,15.7
ind_6503,F,4.3,105.4,17.2
ind_6503,F,5,111,17.6
ind_6503,F,6.2,117.5,21.6
ind_6503,F,8.9,135.3,28
ind_6503,F,11,148.1,38.6
ind_6503,F,12.9,160.5,48
ind_6503,F,14.2,164.9,53.3
ind_6503,F,15.2,166.7,57.4
ind_6503,F,17,167.4,59.5
ind_6503,F,17.9,167.6,59.1
ind_6504,M,1.2,75.8,9.9
ind_6504,M,1.8,85.8,12
ind_6504,M,4,102.7,15.4
ind_6504,M,5,109.6,16.9
ind_6504,M,7.2,121.5,22.3
ind_6504,M,7.9,126.5,25.9
ind_6504,M,9,131.5,27.9
ind_6504,M,10.2,137.3,31.2
ind_6504,M,11.3,142.5,34.7
ind_6504,M,12.3,148.4,39.7
ind_6504,M,15,168.3,55.6
ind_6504,M,16.3,172.3,61.3
ind_6504,M,17,176.2,65.4
ind_6504,M,18,177.1,68.4
ind_6505,F,0.8,75.1,11.7
ind_6505,F,4.1,105.1,21.2
ind_6505,F,5.1,111.1,22.2
ind_6505,F,6,116.9,26.4
ind_6505,F,7.2,123.4,32
ind_6505,F,7.9,129.3,33.8
ind_6505,F,9,135.4,37
ind_6505,F,10.2,142.9,44.6
ind_6505,F,11.4,149.3,50.8
ind_6505,F,13.1,161.7,61.7
ind_6505,F,13.9,165.8,65.1
ind_6505,F,16,170.2,72.5
ind_6505,F,18,170.8,74.3
ind_6506,F,1.9,84.7,12
ind_6506,F,3,93.7,14.1
ind_6506,F,4.2,101.5,15.9
